stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PD678,,PD678-Av. San Luis De Macul / Esq. Embalse La Palma,-33.5058424872188,-70.5830888746973,
PD679,,PD679-Av. San Luis De Macul / Esq. 4 Oriente,-33.5061124625808,-70.5806624671335,
PD680,,PD680-Av. San Luis De Macul / Esq. Pasaje Peatones 3,-33.5063854267339,-70.5782570003537,
PD681,,PD681-Av. San Luis De Macul / Esq. Los Cerezos,-33.5066994669229,-70.5753909995895,
PD682,,PD682-Av. San Luis De Macul / Esq. Los Mueblistas,-33.5069244939277,-70.5734329994998,
PD133,,PD133-Av. San Luis De Macul / Esq. Los Soldadores,-33.5070517432058,-70.5724268778828,
PD818,,PD818-Av. San Luis De Macul / Esq. Los Boteros,-33.5072810361298,-70.5706408649416,
PD134,,PD134-Av. San Luis De Macul / Esq. Pasaje Fresia,-33.5075625617217,-70.5685659998418,
PD135,,PD135-Av. San Luis De Macul / Esq. Gabriela Mistral,-33.508050275716,-70.5648519679999,
PD136,,PD136-Av. San Luis De Macul / Esq. Avenida Tobalaba,-33.5085296647001,-70.5611330002827,
PE1321,,PE1321-Av. Departamental / Esq. Los Nogales ,-33.5118163398039,-70.558940095658,
PE273,,PE273-Av. Departamental / Esq. Los Nogales ,-33.5119697755742,-70.5568917502971,
PE274,,PE274-Av. Departamental / Esq. Los Cerezos,-33.5121317648482,-70.5537580001556,
PE275,,PE275-Av. Departamental / Esq. Las Perdices,-33.512300824628,-70.5492950002377,
PE276,,PE276-Parada / Altos De La Arboleda,-33.5125278706162,-70.5458300003046,
PE277,,PE277-Av. Departamental / Esq. Alto Macul,-33.5125199154924,-70.5423960001836,
PE1505,,PE1505-María Angélica / Esq. Las Perdices,-33.513836871577,-70.5437680241003,
PE1503,,PE1503-María Angélica / Esq. María Cristina,-33.5143848168275,-70.5485469661902,
PE824,,PE824-María Angélica / Esq. Las Araucarias,-33.5164555467872,-70.5517766502643,
PE1506,,PE1506-Nueva María Angélica / Esq. Cam. Del Paisaje,-33.5099979998118,-70.5284743605344,
PE1507,,PE1507-Nueva María Angélica / Esq. Santa Sofía,-33.5109190358025,-70.5318259913728,
PE1511,,PE1511-Nueva María Angélica / Esq. Cam. Del Convento,-33.5129474497096,-70.537543981183,
PE1388,,PE1388-Macul Alto / Esq. Av.C. Las Perdices,-33.5132189822452,-70.5414512696236,
PD1236,,PD1236-Av. Las Perdices / Esq. Quebrada De Macul,-33.5089226383472,-70.5429249496554,
PD1237,,PD1237-Av. Las Perdices / Esq. Avenida Quilín,-33.5015019031864,-70.5434159998653,
PD1238,,PD1238-Avenida Quilín / Esq. Av. Consistorial,-33.5006223459088,-70.5482793882052,
PD1434,,PD1434-Consistorial / Esq. El Embalse,-33.4996647865802,-70.5521370001841,
PD1240,,PD1240-Consistorial / Esq. El Embalse,-33.4957557994212,-70.5511759999878,
PD1241,,PD1241-Consistorial / Esq. El Embalse,-33.4940557950336,-70.5507638872119,
PD1242,,PD1242-Consistorial / Esq. Biarritz,-33.4911141228237,-70.5500889518704,
PD1398,,PD1398-Av. Los Presidentes / Esq. Matías Cousiño,-33.4888224396441,-70.5500440399869,
PD1243,,PD1243-Avenida Quilín / Esq. El Paseo,-33.4985026288806,-70.5637739998011,
PD1355,,PD1355-Avenida Quilín / Esq. Los Cerezos,-33.4955500886142,-70.5708578504348,
PD1406,,PD1406-Parada / Avenida Quilín Altura Del 5700,-33.4936631333248,-70.569556957691,
PD1407,,PD1407-Avenida Quilín / Esq. Hacienda Macul,-33.4920927800449,-70.572489550721,
PD1244,,PD1244-Avenida Quilín / Esq. Mar Tirreno,-33.4905404571207,-70.5761300003128,
PD1421,,PD1421-Avenida Quilín / Esq. Mar Tirreno,-33.4906744478495,-70.5767920005082,
PD1245,,PD1245-Avenida Quilín / Esq. Hacienda Macul,-33.4918314914603,-70.5736630002837,
PD1354,,PD1354-Avenida Quilín / Esq. Los Cerezos,-33.4955035825114,-70.5709337563369,
PD1246,,PD1246-Avenida Quilín / Esq. El Paseo,-33.4986326212813,-70.5643340001897,
PD1247,,PD1247-Avenida Quilín / Esq. Avenida Tobalaba,-33.4990591565802,-70.5609779727791,
PD1248,,PD1248-Consistorial / Esq. Av. Quilín-Norte,-33.4934326978621,-70.5509009824662,
PD1583,,PD1583-Parada / Altos Del Parque,-33.4973279040785,-70.5517850588295,
PD1249,,PD1249-Consistorial / Esq. Avenida Quilín,-33.4997467854464,-70.5522299998722,
PD1250,,PD1250-Avenida Quilín / Esq. Ensenada,-33.5006268330914,-70.5486670005096,
PD1430,,PD1430-Av. Las Perdices / Esq. Av. Quilín-Sur,-33.5014629449075,-70.5434855440922,
PD1432,,PD1432-Av. Las Perdices / Esq. Quebrada De Macul,-33.5088149076939,-70.5430619996608,
PE1414,,PE1414-Macul Alto / Esq. Av.C. Las Perdices,-33.5134559212806,-70.5412472203569,
PD1253,,PD1253-Macul Alto / Esq. Cam. Del Convento,-33.513308051066,-70.5382439120334,
PE1389,,PE1389-Macul Alto / Esq. Santa Sofía,-33.5132210191414,-70.5344750000625,
PE1390,,PE1390-Macul Alto / Esq. Cam. Del Canelo,-33.5133670688012,-70.5320825061705,
PE1502,,PE1502-Parada / Cond. Santuario,-33.5146300922085,-70.5277259834324,
PE1509,,PE1509-Macul Alto / Esq. Cam.Las Araucarias,-33.5142565892864,-70.5246058063371,
PE1508,,PE1508-Cam. Las Araucarias / Esq. Nva.María Angélica,-33.5110471196836,-70.5246339831716,
PD1621,,PD1621-Avenida Quilín / Esq. Av.C. Las Perdices,-33.5013185534544,-70.5427599967156,
PD1617,,PD1617-Avenida Quilín / Esq. J. De Dios Vial Correa,-33.5010679211055,-70.5378269953246,
PD1622,,PD1622-Avenida Quilín / Esq. Natalia Larraín,-33.501034493039,-70.5358567042524,
PD1619,,PD1619-Avenida Quilín / Esq. Á. Casanova Pte.,-33.5018470107334,-70.5332489993201,
PD1615,,PD1615-Álvaro Casanova-Oriente / Esq. Cam. Los Portones,-33.4983061132396,-70.5262900201647,
PD1638,,PD1638-Av. Los Presidentes / Esq. Av.C. Las Perdices,-33.4919054118834,-70.5404028657218,
PD1640,,PD1640-Av. Los Presidentes / Esq. Cam. De La Tierra,-33.4948494500299,-70.5306276613495,
PD1639,,PD1639-Av. Los Presidentes / Esq. Á. Casanova Pte.,-33.4949580464582,-70.5305972812098,
PD1614,,PD1614-Álvaro Casanova-Oriente / Esq. Cam. Las Tranqueras,-33.4990211258351,-70.526696653037,
PD1620,,PD1620-Avenida Quilín / Esq. Á. Casanova Pte.,-33.5020279705457,-70.5324950019748,
PD1618,,PD1618-Avenida Quilín / Esq. Natalia Larraín,-33.5012370003331,-70.5350099864031,
PD1616,,PD1616-Avenida Quilín / Esq. Av.C. Las Perdices,-33.501200943085,-70.5430429556902,
PD725,,PD725-Talinay / Esq. Julia Bernstein,-33.4592521200763,-70.5268150001251,
PD1384,,PD1384-Talinay / Esq. Av. Las Perdices,-33.4591171131927,-70.5291565581904,
PD1257,,PD1257-Parada / Príncipe De Gales Altura Del 8200,-33.4400248659198,-70.5463550003462,
PD1258,,PD1258-Príncipe De Gales / Esq. C. Silva Vildósola,-33.4396418245204,-70.5495049994932,
PD1361,,PD1361-Príncipe De Gales / Esq. V. Pérez Rosales,-33.4394067953965,-70.5516599996707,
PD1259,,PD1259-Príncipe De Gales / Esq. Salvador Izquierdo,-33.4387479405327,-70.5588626030894,
PD1260,,PD1260-Príncipe De Gales / Esq. Monseñor Edwards,-33.4386315733646,-70.561091757845,
PD1199,,PD1199-Príncipe De Gales / Esq. John Jackson,-33.4383345376112,-70.5659122244978,
PD1200,,PD1200-Parada / Club De Campo Banco Central,-33.4380955533038,-70.569417999902,
PD1201,,PD1201-Príncipe De Gales / Esq. Las Arañas,-33.4379505211806,-70.5716950001232,
PD1261,,PD1261-Avenida Echeñique / Esq. Rosita Renard,-33.4461134887347,-70.5740149996371,
PD1262,,PD1262-Avenida Echeñique / Esq. Hamburgo,-33.4462984959682,-70.5766819579236,
PD1263,,PD1263-Avenida Echeñique / Esq. Coventry,-33.4464713951382,-70.5806190000146,
PC1149,,PC1149-Dr. Pedro Lautaro Ferrer / Esq. Av. Ricardo Lyon,-33.4449491121784,-70.6027481078082,
PC1150,,PC1150-Dr. Pedro Lautaro Ferrer / Esq. Av. Pedro De Valdivia,-33.4453281456609,-70.6059109361828,
PC1152,,PC1152-Diagonal Oriente / Esq. Granada,-33.4456909842007,-70.6088409996411,
PC1153,,PC1153-Diagonal Oriente / Esq. Av. Antonio Varas,-33.4463126948336,-70.6110678661837,
PC1154,,PC1154-Diagonal Oriente / Esq. Ob. Manuel De Alday,-33.4467719005898,-70.6143869995823,
PC995,,PC995-Santa Isabel / Esq. Av. J. Miguel Claro,-33.4455648631695,-70.6168960002676,
PC996,,PC996-Santa Isabel / Esq. Av. José M. Infante,-33.4448798266503,-70.6192490004235,
PC997,,PC997-Santa Isabel / Esq. Avenida Salvador,-33.4455947754017,-70.6226039999146,
PC998,,PC998-Santa Isabel / Esq. Avenida Italia,-33.4460998230177,-70.6249906145201,
PC999,,PC999-Condell / Esq. Marín,-33.4444597150649,-70.6265110003049,
PC502,,PC502-Av. Francisco Bilbao / Esq. Avenida Seminario,-33.4423676819572,-70.6291879281703,
PD1270,,PD1270-Sucre / Esq. Av. Manuel Montt,-33.4488179723124,-70.6130170539489,
PD1271,,PD1271-Sucre / Esq. Av. J. Miguel Claro,-33.4492658757739,-70.6159999997475,
PD1272,,PD1272-Sucre / Esq. José M. Infante,-33.4495408454717,-70.6180000004461,
PD1273,,PD1273-Sucre / Esq. Avenida Salvador,-33.4501597979684,-70.62114499968,
PD1274,,PD1274-Sucre / Esq. Avenida Condell,-33.4506498735254,-70.6243834498208,
PC1003,,PC1003-Santa Isabel / Esq. Avenida Seminario,-33.4469736796585,-70.6288170000485,
PC1004,,PC1004-Santa Isabel / Esq. Avenida Condell,-33.4464997214568,-70.6261280002644,
PC1005,,PC1005-Santa Isabel / Esq. Avenida Salvador,-33.4458347685963,-70.6230830003956,
PC1006,,PC1006-Santa Isabel / Esq. Av. José M. Infante,-33.4451308202499,-70.6196959996204,
PC1007,,PC1007-Santa Isabel / Esq. Av. J. Miguel Claro,-33.4456828595133,-70.6170859996769,
PC1008,,PC1008-Santa Isabel / Esq. Ob. Manuel De Alday,-33.4469228985177,-70.6145579997515,
PI635,,PI635-Diagonal Oriente / Esq. Av. Antonio Varas,-33.4465359437917,-70.6115380004912,
PI636,,PI636-Diagonal Oriente / Esq. Dr. A. Del Río,-33.4458119831056,-70.6088900003996,
PI637,,PI637-Diagonal Oriente / Esq. Av. Pedro De Valdivia,-33.4454811242322,-70.6063560212691,
PI638,,PI638-Battle Y Ordóñez / Esq. Av. Ricardo Lyon,-33.4450820705553,-70.6030549996279,
PI639,,PI639-Battle Y Ordóñez / Esq. Avenida Los Leones,-33.4447292060296,-70.5993946716068,
PD1036,,PD1036-Av. Jaime Guzmán E. / Esq. Hernán Cortés,-33.4458968131494,-70.5964926586908,
PD1202,,PD1202-La Cañada / Esq. Loreley,-33.4419715766814,-70.5677160001658,
PD1204,,PD1204-La Cañada / Esq. Monseñor Edwards,-33.4417136498408,-70.5624149995525,
PD1284,,PD1284-Aguas Claras / Esq. S. Izquierdo,-33.4394697568253,-70.5567376518437,
PD1285,,PD1285-Príncipe De Gales / Esq. D. De La Vega,-33.4397578205191,-70.5497820000535,
PD1286,,PD1286-Parada / Príncipe De Gales Altura Del 8200,-33.4401998715657,-70.545974999842,
PD1287,,PD1287-Príncipe De Gales / Esq. Carlos Ossandón,-33.4405019046233,-70.5434259996227,
PD1385,,PD1385-Talinay / Esq. Julia Bernstein,-33.4592901170427,-70.5272886093489,
PD1383,,PD1383-Talinay / Esq. Álvaro Casanova,-33.4595107185825,-70.5235814053849,
PD1455,,PD1455-Avenida Grecia / Esq. Amanecer,-33.4764643490581,-70.5392756792989,
PD1454,,PD1454-Avenida Grecia / Esq. Av. Consistorial,-33.475797579534,-70.5426114442409,
PD1463,,PD1463-Consistorial / Esq. Antupirén,-33.4785843775333,-70.5447139748183,
PD1456,,PD1456-M. Sánchez Fontecilla / Esq. Valle Del Aconcagua,-33.4891259738954,-70.5581808285599,
PD1457,,PD1457-M. Sánchez Fontecilla / Esq. Av. Quilín-Norte,-33.4913078353114,-70.5584846926446,
PD1458,,PD1458-M. Sánchez Fontecilla / Esq. Avenida Quilín,-33.4957358557851,-70.5587915920774,
PD1459,,PD1459-M. Sánchez Fontecilla / Esq. Avenida Quilín,-33.4982930671639,-70.5595955537859,
PD1462,,PD1462-Nevado Incahuasi / Esq. Pasaje Peatones 5,-33.5041209775443,-70.5796720722322,
PD1461,,PD1461-Nevado Incahuasi / Esq. Avenida Las Torres,-33.502126262025,-70.5793720952491,
PD1441,,PD1441-Nevado Incahuasi / Esq. Calle 402,-33.5038776175192,-70.5797361092213,
PD1460,,PD1460-Nevado Incahuasi / Esq. Av. Sn. Luis De Macul,-33.5058886350985,-70.5800337126045,
PD819,,PD819-Av. San Luis De Macul / Esq. Tucapel,-33.507705577204,-70.5674790002538,
PD539,,PD539-Parada / Muni. Peñalolén,-33.4762989312422,-70.5413479999409,
PD1451,,PD1451-Av. Las Parcelas / Esq. Nueva,-33.4701079557208,-70.5494866731478,
PD1450,,PD1450-Av. Las Parcelas / Esq. Nueva,-33.4700422488056,-70.5493395884266,
PC461,,PC461-Rancagua / Esq. Avenida Seminario,-33.4410296570116,-70.6302780002353,
PC462,,PC462-Rancagua / Esq. Avenida Italia,-33.440410702832,-70.6273380002508,
PC463,,PC463-Rancagua / Esq. Avenida Salvador,-33.4398907413658,-70.6248619998503,
PC464,,PC464-Diagonal Rancagua / Esq. Av. José M. Infante,-33.4393867904212,-70.6216639997013,
PC465,,PC465-Av. Francisco Bilbao / Esq. Av. J. Miguel Claro,-33.4399022726901,-70.6185337796623,
PC466,,PC466-Av. Francisco Bilbao / Esq. Av. Antonio Varas,-33.4392057580287,-70.6139962308103,
PC467,,PC467-Parada / Parque Inés De Suarez,-33.4386529490579,-70.6112240002622,
PC468,,PC468-Parada 1 / (M) Inés De Suarez,-33.4383540155537,-70.6067910001161,
PC469,,PC469-Av. Francisco Bilbao / Esq. Av. Ricardo Lyon,-33.4377770564723,-70.6040209995763,
PC470,,PC470-Av. Francisco Bilbao / Esq. Avenida Los Leones,-33.4371060496654,-70.6010222104956,
PC471,,PC471-Av. Francisco Bilbao / Esq. Doc. Roberto Del Río,-33.4364571455131,-70.5979539996129,
PC472,,PC472-Av. Francisco Bilbao / Esq. Hernando De Aguirre,-33.436170425231,-70.5956111118543,
PC473,,PC473-Av. Francisco Bilbao / Esq. Jorge Matte Gormaz,-33.4356599404575,-70.5917529252717,
PC474,,PC474-Av. Francisco Bilbao / Esq. Amapolas,-33.4351672823005,-70.5885870003434,
PC475,,PC475-Parada 3 / (M) Francisco Bilbao,-33.4320203339546,-70.5849690003909,
PC459,,PC459-Alejandro Fleming / Esq. Av. Tomás Moro,-33.4253064646485,-70.5533855629136,
PC488,,PC488-Parada 6 / (M) Francisco Bilbao,-33.4320265330263,-70.5854519123897,
PC489,,PC489-Av. Francisco Bilbao / Esq. Amapolas,-33.4348622846347,-70.5884329996619,
PC490,,PC490-Av. Francisco Bilbao / Esq. Jorge Matte Gormaz,-33.4354126478605,-70.5914799310414,
PC491,,PC491-Av. Francisco Bilbao / Esq. Hernando De Aguirre,-33.4358975798505,-70.5951871556369,
PC492,,PC492-Av. Francisco Bilbao / Esq. Doc. Roberto Del Río,-33.4362281838388,-70.5977582794294,
PC493,,PC493-Av. Francisco Bilbao / Esq. Avenida Los Leones,-33.4367861436338,-70.6005427258829,
PC494,,PC494-Av. Francisco Bilbao / Esq. Av. Ricardo Lyon,-33.4377095487437,-70.6043888169059,
PC495,,PC495-Parada 2 / (M) Inés De Suarez,-33.438362501726,-70.6079645217834,
PC496,,PC496-Parada / Parque Inés De Suarez,-33.4386599321863,-70.6123199999044,
PC497,,PC497-Av. Francisco Bilbao / Esq. Av. Manuel Montt,-33.4392248893697,-70.6151749998618,
PC498,,PC498-Av. Francisco Bilbao / Esq. Av. J. Miguel Claro,-33.4396041224677,-70.6180165413745,
PC499,,PC499-Av. Francisco Bilbao / Esq. Av. José M. Infante,-33.4401638696246,-70.6209902350847,
PC500,,PC500-Av. Francisco Bilbao / Esq. Avenida Salvador,-33.4411408409352,-70.6248305539862,
PC501,,PC501-Av. Francisco Bilbao / Esq. Avenida Italia,-33.4416969302317,-70.6261118909959,
PC503,,PC503-Parada 4 / (M) Parque Bustamante,-33.4430457257539,-70.6330744407909,
PJ1986,,PJ1986-Rodoviario / Esq. Mar De Chile,-33.4216883556214,-70.7654395651885,
PJ1985,,PJ1985-Mar De Chile / Esq. Río Douro,-33.4201055753217,-70.7651182378782,
PJ1791,,PJ1791-Mar De Chile / Esq. Las Fragatas,-33.4182526389509,-70.7650861120631,
PJ708,,PJ708-Mar De Chile / Esq. Los Queltehues,-33.416203434438,-70.7651070116253,
PJ709,,PJ709-Mar De Chile / Esq. Costanera Sur,-33.4147486404454,-70.7651195097046,
PJ257,,PJ257-La Capilla / Esq. Fraternidad,-33.4144393041561,-70.7624629187771,
PJ258,,PJ258-La Capilla / Esq. Federico Errázuriz,-33.4144243814169,-70.7602089998637,
PJ259,,PJ259-La Capilla / Esq. El Arrollo,-33.4143710631107,-70.7564602441231,
PJ1556,,PJ1556-La Capilla / Esq. Avenida La Estrella,-33.4144485039031,-70.7539210003216,
PJ1789,,PJ1789-Salvador Gutiérrez / Esq. Pasaje Abrantes,-33.4166915292107,-70.7526099999563,
PJ261,,PJ261-Salvador Gutiérrez / Esq. Lisboa,-33.416935574669,-70.7502100003753,
PJ262,,PJ262-Salvador Gutiérrez / Esq. Rolando Petersen,-33.4171846246033,-70.7476250004746,
PJ263,,PJ263-Salvador Gutiérrez / Esq. Dario Salazar,-33.4175506673888,-70.7453889997591,
PJ264,,PJ264-Salvador Gutiérrez / Esq. Lanzarote,-33.4175147156714,-70.7428420005441,
PJ265,,PJ265-Salvador Gutiérrez / Esq. Río Lundazi,-33.4184097672813,-70.7401490004838,
PJ266,,PJ266-Salvador Gutiérrez / Esq. Resbalon,-33.4184338175982,-70.7374719999596,
PJ267,,PJ267-Salvador Gutiérrez / Esq. Sinal,-33.4188668634678,-70.7350290001149,
PJ268,,PJ268-Salvador Gutiérrez / Esq. Santos Luis Medel,-33.4192559020002,-70.7329780003914,
PJ269,,PJ269-Salvador Gutiérrez / Esq. 3 De Julio,-33.4199281099327,-70.7287727226434,
PJ270,,PJ270-Salvador Gutiérrez / Esq. Hernán Domeyko,-33.4204680351896,-70.7258090004851,
PJ271,,PJ271-Salvador Gutiérrez / Esq. Ramón A. Seguel,-33.4209136764098,-70.723328623267,
PJ272,,PJ272-Salvador Gutiérrez / Esq. Lo López,-33.4213503370728,-70.7207416643991,
PJ273,,PJ273-Salvador Gutiérrez / Esq. Neptuno,-33.4217114888744,-70.718513886529,
PJ274,,PJ274-Salvador Gutiérrez / Esq. Samuel Izquierdo,-33.4225112545053,-70.7138229997492,
PJ275,,PJ275-Salvador Gutiérrez / Esq. Catamarca,-33.4232893223276,-70.71005700051,
PJ276,,PJ276-Salvador Gutiérrez / Esq. Jujuy,-33.4241203952222,-70.7059610003616,
PJ277,,PJ277-Salvador Gutiérrez / Esq. Radal,-33.4246898415106,-70.7030988518679,
PJ278,,PJ278-Salvador Gutiérrez / Esq. Santiago De Uriona,-33.4252984975147,-70.7001700003929,
PJ279,,PJ279-Salvador Gutiérrez / Esq. La Plata,-33.4262005759261,-70.6957200000446,
PJ281,,PJ281-Salvador Gutiérrez / Esq. Mendoza,-33.4268096276684,-70.6927470004755,
PJ285,,PJ285-Parada 1 / Villasana - Avenida Mapocho,-33.4326346993142,-70.6886179996571,
PJ286,,PJ286-Parada 1 / Dr. García G. - Av. Mapocho,-33.4328967611777,-70.6850410000966,
PJ287,,PJ287-Parada 3 / Matucana - Av. Mapocho,-33.4330348136484,-70.681951000252,
PA405,,PA405-Avenida Mapocho / Esq. General Bulnes,-33.432314992091,-70.6714670004171,
PA390,,PA390-Avenida Mapocho / Esq. Ricardo Cumming,-33.432198797567,-70.6694139768235,
PA391,,PA391-Avenida Mapocho / Esq. Gral. Baquedano,-33.432124073556,-70.6665519996887,
PA300,,PA300-Parada 9 / Estación Mapocho,-33.4332285085528,-70.6538906768644,
PA409,,PA409-Parada / Puente Purísima,-33.433999457269,-70.6430160003996,
PA410,,PA410-Parada / Puente Purísima,-33.4348965185401,-70.6391570000676,
PA411,,PA411-Parada 1 / Facultad De Derecho,-33.4357225740241,-70.6355869997196,
PC505,,PC505-Parada / Puente Racalamac,-33.434428566549,-70.6307461971449,
PC506,,PC506-Parada / Clínica Santa María,-33.4334266838892,-70.6285879999771,
PC507,,PC507-Avenida Santa María / Esq. Del Arzobispo,-33.431739714127,-70.6266140001308,
PC508,,PC508-Avenida Santa María / Esq. J. Ewards De Ferrari,-33.4285364504596,-70.6243228735301,
PC1133,,PC1133-La Cabaña / Esq. Escrivá De Balaguer,-33.3690502946463,-70.5132120002992,
PB1576,,PB1576-Parada 1 / Recoleta Franciscana,-33.4324143681076,-70.6485750004781,
PA396,,PA396-Parada 3 / Estación Mapocho,-33.4328676649715,-70.6529561919596,
PA412,,PA412-Andes / Esq. Ricardo Cumming,-33.432903089552,-70.6683130921692,
PA413,,PA413-Andes / Esq. General Bulnes,-33.4330549144541,-70.6708714874791,
PA414,,PA414-Andes / Esq. Rafael Sotomayor,-33.4332517745721,-70.6737971008018,
PA415,,PA415-Andes / Esq. Maipú,-33.4334848977109,-70.677034999546,
PJ288,,PJ288-Parada 2 / Patricio Lynch - Andes,-33.4337269181625,-70.681162323694,
PJ289,,PJ289-Parada 2 / Lourdes - Andes,-33.4340954521751,-70.6869809937236,
PJ290,,PJ290-Parada 2 / Alcérreca - Andes,-33.4339339023888,-70.6908120393322,
PJ291,,PJ291-Parada 1 / Tropezón,-33.4309376389709,-70.6921329998173,
PJ294,,PJ294-Salvador Gutiérrez / Esq. La Plata,-33.4261736961999,-70.6952348463123,
PJ295,,PJ295-Salvador Gutiérrez / Esq. Santiago De Uriona,-33.4252795056947,-70.699713999615,
PJ296,,PJ296-Salvador Gutiérrez / Esq. Radal,-33.4246825122937,-70.7026417770993,
PJ297,,PJ297-Salvador Gutiérrez / Esq. Jujuy,-33.4240734023567,-70.7055869996176,
PJ298,,PJ298-Salvador Gutiérrez / Esq. Catamarca,-33.4232583297297,-70.7096389998398,
PJ299,,PJ299-Salvador Gutiérrez / Esq. Samuel Izquierdo,-33.4224772860888,-70.7135039415331,
PJ300,,PJ300-Salvador Gutiérrez / Esq. Neptuno,-33.4217503934293,-70.7176833312034,
PJ301,,PJ301-Salvador Gutiérrez / Esq. Lo López,-33.4213197919467,-70.7201805540667,
PJ302,,PJ302-Salvador Gutiérrez / Esq. Ramón A. Seguel,-33.4208510900217,-70.7228419998947,
PJ303,,PJ303-Salvador Gutiérrez / Esq. 5 De Febrero,-33.4202807927426,-70.7261888868992,
PJ304,,PJ304-Salvador Gutiérrez / Esq. 3 De Julio,-33.4199349898019,-70.7282810005785,
PJ305,,PJ305-Salvador Gutiérrez / Esq. Santos Luis Medel,-33.4191859073351,-70.7327030001495,
PJ306,,PJ306-Salvador Gutiérrez / Esq. Sinal,-33.4188069044008,-70.7347694408171,
PJ307,,PJ307-Salvador Gutiérrez / Esq. Fanaloza,-33.4184058263564,-70.7369969996922,
PJ308,,PJ308-Salvador Gutiérrez / Esq. Apolo Xiii,-33.4183208244779,-70.7395766870276,
PJ1694,,PJ1694-Salvador Gutiérrez / Esq. Huelén,-33.4183163984324,-70.7410733744813,
PJ309,,PJ309-Salvador Gutiérrez / Esq. Punta Del Sol,-33.4173987169546,-70.7427749996059,
PJ310,,PJ310-Salvador Gutiérrez / Esq. Prof. Dario Salazar,-33.4175026758692,-70.744976000234,
PJ311,,PJ311-Salvador Gutiérrez / Esq. Rolando Petersen,-33.4171507528636,-70.7471934719136,
